"","year","month","neighbourhood","num_reviews","date"
"1491","2020","09","Centrum-West",839,2020-09-01
"1492","2020","09","De Aker - Nieuw Sloten",29,2020-09-01
"1493","2020","09","De Baarsjes - Oud-West",421,2020-09-01
"1494","2020","09","De Pijp - Rivierenbuurt",283,2020-09-01
"1495","2020","09","Gaasperdam - Driemond",19,2020-09-01
"1496","2020","09","Geuzenveld - Slotermeer",29,2020-09-01
"1497","2020","09","IJburg - Zeeburgereiland",36,2020-09-01
"1498","2020","09","Noord-Oost",26,2020-09-01
"1499","2020","09","Noord-West",30,2020-09-01
"1500","2020","09","Oostelijk Havengebied - Indische Buurt",148,2020-09-01
"1501","2020","09","Osdorp",22,2020-09-01
"1502","2020","09","Oud-Noord",93,2020-09-01
"1503","2020","09","Oud-Oost",124,2020-09-01
"1504","2020","09","Slotervaart",56,2020-09-01
"1505","2020","09","Watergraafsmeer",37,2020-09-01
"1506","2020","09","Westerpark",161,2020-09-01
"1507","2020","09","Zuid",162,2020-09-01
"1508","2020","10","Bijlmer-Centrum",7,2020-10-01
"1509","2020","10","Bos en Lommer",28,2020-10-01
"1510","2020","10","Buitenveldert - Zuidas",11,2020-10-01
"1511","2020","10","Centrum-Oost",280,2020-10-01
"1512","2020","10","Centrum-West",422,2020-10-01
"1513","2020","10","De Aker - Nieuw Sloten",13,2020-10-01
"1514","2020","10","De Baarsjes - Oud-West",180,2020-10-01
"1515","2020","10","De Pijp - Rivierenbuurt",104,2020-10-01
"1516","2020","10","Gaasperdam - Driemond",3,2020-10-01
"1517","2020","10","Geuzenveld - Slotermeer",24,2020-10-01
"1518","2020","10","IJburg - Zeeburgereiland",9,2020-10-01
"1519","2020","10","Noord-Oost",10,2020-10-01
"1520","2020","10","Noord-West",8,2020-10-01
"1521","2020","10","Oostelijk Havengebied - Indische Buurt",70,2020-10-01
"1522","2020","10","Osdorp",4,2020-10-01
"1523","2020","10","Oud-Noord",41,2020-10-01
"1524","2020","10","Oud-Oost",29,2020-10-01
"1525","2020","10","Slotervaart",20,2020-10-01
"1526","2020","10","Watergraafsmeer",8,2020-10-01
"1527","2020","10","Westerpark",40,2020-10-01
"1528","2020","10","Zuid",107,2020-10-01
"1529","2020","11","Bijlmer-Centrum",4,2020-11-01
"1530","2020","11","Bos en Lommer",8,2020-11-01
"1531","2020","11","Buitenveldert - Zuidas",2,2020-11-01
"1532","2020","11","Centrum-Oost",124,2020-11-01
"1533","2020","11","Centrum-West",259,2020-11-01
"1534","2020","11","De Aker - Nieuw Sloten",4,2020-11-01
"1535","2020","11","De Baarsjes - Oud-West",64,2020-11-01
"1536","2020","11","De Pijp - Rivierenbuurt",64,2020-11-01
"1537","2020","11","Gaasperdam - Driemond",6,2020-11-01
"1538","2020","11","Geuzenveld - Slotermeer",17,2020-11-01
"1539","2020","11","IJburg - Zeeburgereiland",5,2020-11-01
"1540","2020","11","Noord-Oost",2,2020-11-01
"1541","2020","11","Noord-West",3,2020-11-01
"1542","2020","11","Oostelijk Havengebied - Indische Buurt",23,2020-11-01
"1543","2020","11","Osdorp",1,2020-11-01
"1544","2020","11","Oud-Noord",19,2020-11-01
"1545","2020","11","Oud-Oost",25,2020-11-01
"1546","2020","11","Slotervaart",13,2020-11-01
"1547","2020","11","Watergraafsmeer",1,2020-11-01
"1548","2020","11","Westerpark",25,2020-11-01
"1549","2020","11","Zuid",44,2020-11-01
"1550","2020","12","Bos en Lommer",2,2020-12-01
"1551","2020","12","Buitenveldert - Zuidas",1,2020-12-01
"1552","2020","12","Centrum-Oost",39,2020-12-01
"1553","2020","12","Centrum-West",51,2020-12-01
"1554","2020","12","De Aker - Nieuw Sloten",2,2020-12-01
"1555","2020","12","De Baarsjes - Oud-West",12,2020-12-01
"1556","2020","12","De Pijp - Rivierenbuurt",13,2020-12-01
"1557","2020","12","Gaasperdam - Driemond",3,2020-12-01
"1558","2020","12","Geuzenveld - Slotermeer",1,2020-12-01
"1559","2020","12","IJburg - Zeeburgereiland",1,2020-12-01
"1560","2020","12","Noord-West",4,2020-12-01
"1561","2020","12","Oostelijk Havengebied - Indische Buurt",6,2020-12-01
"1562","2020","12","Oud-Noord",4,2020-12-01
"1563","2020","12","Oud-Oost",5,2020-12-01
"1564","2020","12","Slotervaart",2,2020-12-01
"1565","2020","12","Westerpark",7,2020-12-01
"1566","2020","12","Zuid",4,2020-12-01
